# fs_open=2309.83 fs_closed=2309.85 nfft=4096 open_s=500 closed_s=500 labels=y,x
# start=2026-07-13 12:29:54
# pixel_scale=31.5
# stat 0 -0.138828 0.012012 8.43521e-08 0.00718281
# stat 1 0.213451 0.0235569 -1.14474e-07 0.0159428
# config camera ASI290MM 64x64, ROI start (920,488), ~2310 Hz loop
# config pid: integrator-only (p=py=d=0), i=600 iy=1300, units=minmax
# config lines x=[
# config 				22.08,57.3] gain=[60,20] phase=[56,3]
# config linesy=[30.8] gainy=[60] phasey=[60], line_delay=0.002
# config kalman: order=60 horizon=5 mu=0.03 gain=1.0
# config 				 gainy=0 ramp=10
# config piplate: fine ch0(+2)/ch1(-2), coarse parked, baud 460800, start_delay: 100.00, open_time: 500.0, settle_time: 100.0, closed_time: 500.0
# freq_Hz psd_open_0 psd_closed_0 atten_dB_0 psd_open_1 psd_closed_1 atten_dB_1
66.5436 5.86959e-08 9.47472e-08 2.07958 5.08347e-07 2.96964e-06 7.66544
67.1075 6.0558e-08 9.27139e-08 1.84974 5.35771e-07 2.66084e-06 6.9604
67.6714 5.4934e-08 8.95707e-08 2.12325 4.92132e-07 2.54339e-06 7.13331
68.2354 5.49745e-08 8.69322e-08 1.99019 4.88381e-07 2.53864e-06 7.15843
68.7993 5.2852e-08 8.89089e-08 2.25884 4.79728e-07 2.3134e-06 6.83255
69.3632 4.64975e-08 9.15339e-08 2.94153 4.04123e-07 2.13508e-06 7.229
69.9271 4.22063e-08 9.36175e-08 3.4598 3.6538e-07 2.09715e-06 7.58885
70.4911 3.83322e-08 8.24072e-08 3.32402 3.45154e-07 1.9711e-06 7.56697
71.055 3.84782e-08 8.38688e-08 3.38386 3.38646e-07 2.01176e-06 7.73829
71.6189 3.60727e-08 7.68345e-08 3.28378 3.25185e-07 1.76308e-06 7.34142
72.1829 3.93592e-08 7.19757e-08 2.6214 3.67476e-07 1.63185e-06 6.4745
72.7468 4.13702e-08 7.90522e-08 2.81226 3.87541e-07 1.84608e-06 6.77933
73.3107 4.11692e-08 8.89131e-08 3.34393 3.3826e-07 1.77539e-06 7.20043
73.8746 4.66683e-08 1.33404e-07 4.56147 3.23057e-07 1.72536e-06 7.276
74.4386 5.35095e-08 1.38483e-07 4.12965 3.34749e-07 1.44577e-06 6.3538
75.0025 5.99088e-08 1.38572e-07 3.64185 3.48404e-07 1.30912e-06 5.74898
75.5664 5.83584e-08 1.72289e-07 4.70154 3.32295e-07 1.34342e-06 6.06688
76.1304 6.22025e-08 1.93055e-07 4.91872 3.08684e-07 1.43849e-06 6.68391
76.6943 1.21917e-07 2.82578e-07 3.65074 3.49845e-07 1.57162e-06 6.52471
77.2582 1.74111e-07 4.51484e-07 4.13816 4.78485e-07 2.30986e-06 6.83717
77.8221 1.04268e-07 2.76029e-07 4.22804 4.23674e-07 1.83484e-06 6.36566
78.3861 1.66931e-07 4.92752e-07 4.70091 4.78461e-07 2.03227e-06 6.28136
78.95 1.96929e-07 6.27904e-07 5.03584 7.27636e-07 3.48228e-06 6.79949
79.5139 1.04983e-07 3.12582e-07 4.73844 6.77625e-07 3.00614e-06 6.4702
80.0779 9.58503e-08 2.46809e-07 4.10767 5.63188e-07 2.42717e-06 6.34447
80.6418 8.65326e-08 2.55283e-07 4.69842 5.74408e-07 2.87017e-06 6.98687
81.2057 9.54202e-08 3.47317e-07 5.61086 7.81746e-07 4.55077e-06 7.6502
81.7696 6.89594e-08 2.29412e-07 5.22022 7.23658e-07 3.79465e-06 7.19638
82.3336 4.79574e-08 1.4048e-07 4.66761 6.29602e-07 3.04406e-06 6.84387
82.8975 4.27649e-08 1.52331e-07 5.517 1.01257e-06 5.52159e-06 7.36639
83.4614 5.06937e-08 1.78312e-07 5.46227 2.02483e-06 1.17961e-05 7.65351
84.0254 4.50455e-08 1.46048e-07 5.10845 2.53005e-06 1.32551e-05 7.19253
84.5893 3.78665e-08 1.0812e-07 4.55651 1.51394e-06 7.34841e-06 6.86086
85.1532 3.74856e-08 1.12456e-07 4.77117 7.16507e-07 3.49775e-06 6.88568
85.7171 3.40457e-08 1.24993e-07 5.64823 4.42036e-07 1.85666e-06 6.23273
86.2811 3.57237e-08 1.31499e-07 5.65967 3.63938e-07 1.31839e-06 5.59016
86.845 6.6617e-08 2.61656e-07 5.94146 4.16078e-07 1.67602e-06 6.05105
87.4089 9.03053e-08 3.94867e-07 6.40738 4.72773e-07 2.12353e-06 6.52406
87.9729 4.65798e-08 1.64686e-07 5.48459 3.19362e-07 9.88905e-07 4.90871
88.5368 4.14651e-08 1.39186e-07 5.25914 2.85171e-07 8.3039e-07 4.64177
89.1007 4.04371e-08 1.41346e-07 5.43504 2.68438e-07 8.16947e-07 4.8335
89.6646 4.28581e-08 1.44246e-07 5.27071 2.49665e-07 7.61586e-07 4.8436
90.2286 4.18602e-08 1.61325e-07 5.85901 2.25566e-07 7.52657e-07 5.23324
90.7925 3.96487e-08 1.66012e-07 6.21912 2.38666e-07 7.40489e-07 4.91728
91.3564 3.52587e-08 1.53993e-07 6.40235 2.20867e-07 7.01025e-07 5.01604
91.9204 3.18335e-08 1.41033e-07 6.46439 1.98506e-07 6.87716e-07 5.39635
92.4843 3.35752e-08 1.53171e-07 6.59157 1.99363e-07 6.6999e-07 5.26425
93.0482 3.51191e-08 1.60277e-07 6.59328 2.08387e-07 6.50962e-07 4.94685
93.6121 3.65211e-08 1.75507e-07 6.81749 1.96683e-07 6.83955e-07 5.4126
94.1761 4.35583e-08 1.9158e-07 6.43279 2.17271e-07 6.86418e-07 4.99587
94.74 4.58988e-08 2.08385e-07 6.57066 2.14816e-07 6.2832e-07 4.66115
95.3039 9.97326e-08 5.29371e-07 7.24923 2.14507e-07 5.83519e-07 4.34612
95.8679 1.93684e-07 9.19099e-07 6.76268 2.16357e-07 6.38625e-07 4.70076
96.4318 8.41337e-08 3.8433e-07 6.59734 2.12706e-07 5.97505e-07 4.48562
96.9957 6.0264e-08 3.13673e-07 7.16419 1.93811e-07 6.0121e-07 4.91647
97.5596 6.02282e-08 3.18387e-07 7.23156 1.86048e-07 5.99199e-07 5.07947
98.1236 1.25236e-07 6.72994e-07 7.30282 2.38957e-07 7.37048e-07 4.89175
98.6875 1.08997e-07 6.51567e-07 7.76543 2.72486e-07 9.3452e-07 5.35243
99.2514 4.91121e-08 2.66543e-07 7.34578 2.19738e-07 7.07405e-07 5.07763
99.8154 4.86224e-08 2.40755e-07 6.94739 2.35974e-07 6.70897e-07 4.53792
100.379 7.02929e-08 3.04238e-07 6.36302 3.16438e-07 8.37996e-07 4.22954
100.943 7.57953e-08 3.87859e-07 7.09032 3.0535e-07 7.80775e-07 4.07729
101.507 5.2604e-08 4.11351e-07 8.93194 2.47085e-07 7.55199e-07 4.85214
102.071 4.97432e-08 3.42695e-07 8.38175 2.37036e-07 7.45501e-07 4.97634
102.635 5.4923e-08 3.42128e-07 7.94434 2.15283e-07 6.9977e-07 5.11946
103.199 5.76906e-08 4.3357e-07 8.75954 2.15033e-07 7.35804e-07 5.34256
103.763 5.64782e-08 4.49378e-07 9.00731 2.25532e-07 6.75995e-07 4.76735
104.327 5.6585e-08 3.87015e-07 8.35027 2.19456e-07 5.95819e-07 4.33768
104.891 5.74838e-08 3.5882e-07 7.95332 2.206e-07 6.10931e-07 4.42387
105.455 5.09174e-08 3.03979e-07 7.75978 2.1355e-07 5.28552e-07 3.93588
106.019 4.42268e-08 2.56175e-07 7.62851 1.96416e-07 5.06273e-07 4.11207
106.583 4.74483e-08 2.83054e-07 7.75649 1.85005e-07 4.7349e-07 4.08128
107.146 7.70257e-08 4.70852e-07 7.86248 1.80355e-07 4.33311e-07 3.80672
107.71 1.08644e-07 7.03067e-07 8.10991 1.65327e-07 3.9049e-07 3.73266
108.274 9.43278e-08 6.05268e-07 8.07308 1.49196e-07 4.20776e-07 4.50293
108.838 7.79485e-08 4.85999e-07 7.94828 1.54111e-07 4.2977e-07 4.45403
109.402 6.2572e-08 4.11145e-07 8.17616 1.47001e-07 3.33075e-07 3.55222
109.966 4.98429e-08 3.37973e-07 8.31279 1.4543e-07 3.20279e-07 3.42875
110.53 4.20519e-08 2.77829e-07 8.19992 1.56295e-07 3.00256e-07 2.83546
111.094 3.58682e-08 1.99521e-07 7.45278 1.45289e-07 2.76243e-07 2.79058
111.658 2.99542e-08 1.66373e-07 7.44625 1.30111e-07 2.89957e-07 3.48018
112.222 2.77518e-08 1.40979e-07 7.05862 1.29146e-07 2.97324e-07 3.62148
112.786 2.44305e-08 1.29703e-07 7.25019 1.32808e-07 2.66578e-07 3.02599
113.35 1.63778e-07 9.58472e-07 7.67324 1.54929e-07 3.01221e-07 2.88753
113.914 3.53105e-07 2.60014e-06 8.67094 1.67596e-07 3.37354e-07 3.03822
114.478 7.04531e-08 5.98851e-07 9.29419 1.30684e-07 2.64569e-07 3.06316
115.041 2.67133e-08 1.42665e-07 7.2759 1.5302e-07 2.83452e-07 2.67732
115.605 6.12697e-08 4.02182e-07 8.17177 1.82192e-07 3.56119e-07 2.91066
116.169 4.49629e-08 3.11835e-07 8.4107 1.48429e-07 3.03852e-07 3.11144
116.733 2.74843e-08 1.67261e-07 7.84311 1.36324e-07 2.95838e-07 3.3648
117.297 2.09973e-08 1.27294e-07 7.82644 1.36429e-07 2.94665e-07 3.34423
117.861 3.28308e-08 1.90382e-07 7.63345 1.40519e-07 2.94668e-07 3.21598
118.425 4.25019e-08 2.75866e-07 8.12289 1.56441e-07 3.41207e-07 3.38667
118.989 2.54397e-08 1.55105e-07 7.85114 1.37936e-07 3.01041e-07 3.38949
119.553 2.17305e-07 1.16074e-06 7.27664 8.76903e-07 2.06538e-06 3.72048
120.117 3.70931e-07 2.36183e-06 8.03956 1.45671e-06 4.03518e-06 4.42491
120.681 5.50856e-08 4.00765e-07 8.61852 2.71385e-07 7.27498e-07 4.28246
121.245 1.92749e-08 9.08882e-08 6.73515 1.4245e-07 2.34468e-07 2.16421
121.809 1.85406e-08 8.87706e-08 6.80145 1.38942e-07 2.35523e-07 2.29199
122.373 1.56087e-08 8.70483e-08 7.46394 1.21235e-07 2.32193e-07 2.82223
122.936 1.50243e-08 8.34472e-08 7.44619 1.17054e-07 2.24023e-07 2.81905
123.5 1.58564e-08 8.34639e-08 7.21294 1.23166e-07 2.41707e-07 2.92796
124.064 1.62914e-08 8.49544e-08 7.17227 1.29712e-07 2.61372e-07 3.04279
124.628 1.68027e-08 7.66229e-08 6.5898 1.42883e-07 2.36846e-07 2.19487
125.192 1.46316e-08 6.3134e-08 6.34972 1.3051e-07 2.13252e-07 2.13249
125.756 1.3555e-08 5.93645e-08 6.41426 1.12621e-07 1.90777e-07 2.28908
126.32 1.32155e-08 5.84204e-08 6.4548 1.07552e-07 1.92794e-07 2.53474
126.884 1.25285e-08 5.809e-08 6.66201 1.05304e-07 1.97985e-07 2.74187
127.448 1.25679e-08 5.38729e-08 6.32108 1.13044e-07 2.17628e-07 2.84469
128.012 1.09227e-08 5.39203e-08 6.9342 9.62187e-08 1.91543e-07 2.99007
128.576 1.24167e-08 5.52996e-08 6.48717 9.67037e-08 1.70741e-07 2.46895
129.14 1.2538e-08 5.15107e-08 6.13668 9.48639e-08 1.62986e-07 2.3505
129.704 1.18824e-08 5.21518e-08 6.42365 9.24019e-08 1.83757e-07 2.98564
130.268 1.16273e-08 5.50174e-08 6.75022 8.73817e-08 1.87151e-07 3.30771
130.831 1.08411e-08 5.05663e-08 6.68787 8.46978e-08 1.60718e-07 2.78194
131.395 1.09569e-08 5.14933e-08 6.72062 8.84894e-08 1.43221e-07 2.09117
131.959 1.10333e-08 4.99187e-08 6.55558 8.30856e-08 1.41673e-07 2.31762
132.523 1.16467e-08 4.81534e-08 6.16424 8.41233e-08 1.41077e-07 2.2454
133.087 1.20692e-08 4.67189e-08 5.87816 8.81957e-08 1.36081e-07 1.88348
133.651 1.12621e-08 4.79997e-08 6.29621 8.19978e-08 1.418e-07 2.37873
134.215 1.07331e-08 4.33585e-08 6.0635 7.98879e-08 1.31864e-07 2.17646
134.779 1.16873e-08 4.56118e-08 5.91365 8.54429e-08 1.33923e-07 1.95179
135.343 1.21539e-08 4.71934e-08 5.89165 8.49048e-08 1.52691e-07 2.54881
135.907 1.11412e-08 4.23199e-08 5.79614 8.40999e-08 1.38635e-07 2.17079
136.471 1.23362e-08 4.73556e-08 5.84188 9.26561e-08 1.4004e-07 1.79379
137.035 1.31397e-08 5.36951e-08 6.11349 9.74888e-08 1.54538e-07 2.0008
137.599 1.32874e-08 5.63431e-08 6.27401 9.16416e-08 1.50514e-07 2.15485
138.163 1.29613e-08 5.24855e-08 6.07392 9.11623e-08 1.46617e-07 2.0637
138.726 1.46976e-08 5.58219e-08 5.79557 9.14581e-08 1.53319e-07 2.24373
139.29 1.8484e-08 6.5446e-08 5.49087 9.86926e-08 1.66088e-07 2.26053
