# bode_plot v2 2026-08-07 18:23:54
# element=1 inject=replace output=raw amplitude=0.3 amplitude2=0.15
# n_freqs=60 cycles=49 (7 segments x 7 cycles) n_settle=400+2cyc
# fs_nominal=2380 fs_measured=2310.02
# fit K(<=30Hz)=0.5201 +/- 0.0125  tau_meas_ms=0.8092  loop_frames=2.869 (tau*fs_meas + 1 hidden frame)  ph_resid_deg=2.60  mag_flat_rms=0.080
# note: phase EXCLUDES one frame (correlator references phi[n-1]); loop_frames above already adds it back
# config x/tilt open-loop plant through the PARPORT DAC (DAC81404, spi link, mmio, range 0-5 V on a +/-12 V supply), no coarse stage, ch0=y / ch1=x. Drive 2.5 V +/- 100 mV, i.e. 2.4..2.6 V (scale -1.0 V/unit, offset 2.5, amplitude 0.1). 32x32 exp250 gain100 bw100, beam-centred ROI via start_x/start_y, tracked 20x20 thr22. Purpose: derive BOTH Kx and tau for this transport from scratch. tau: expect SHORTER than the piplate-era 5.8 fr, since the ~0.5-1.4 ms serial write is now a ~6.4 us bit-bang. Kx: expect WELL BELOW the old 0.915 -- the fine channel is divided downstream and scale is halved (1.0 vs 2.0 V/unit), so the old value is not a prediction, only an upper bound. K uses <=30 Hz; tau uses the full 5-300 Hz phase slope, so the sweep must run to 300.
# freq_Hz mag phase_rad mag_sem phase_sem_rad quality mag2 phase2_rad
100.54 0.547255 -0.47088 0.0252266 0.0426743 0.994519 0.640729 -0.361651
107.027 0.530496 -0.499816 0.032018 0.00726566 0.999952 0.59805 -0.431902
113.933 0.569101 -0.522962 0.02698 0.00994249 0.99976 0.668592 -0.463893
121.283 0.484791 -0.579281 0.0700546 0.0201789 0.998638 0.582154 -0.566786
129.109 0.514753 -0.709792 0.0365305 0.0233909 0.998628 0.433137 -0.641605
137.439 0.479456 -0.708803 0.0503452 0.0246802 0.998428 0.616189 -0.662253
146.306 0.483951 -0.756385 0.0607465 0.0172635 0.998717 0.585781 -0.710231
155.746 0.448048 -0.762442 0.033447 0.0126003 0.999534 0.672805 -0.725805
165.794 0.4994 -0.869589 0.0475405 0.02634 0.998514 0.592823 -0.778974
176.491 0.467442 -0.909099 0.0344498 0.018692 0.999501 0.619214 -0.785663
187.878 0.389569 -0.961817 0.03794 0.0212238 0.998192 0.577639 -0.9446
200 0.388474 -1.06252 0.0221609 0.0254362 0.998232 0.597421 -0.951864
