# bode_plot v2 2026-07-22 12:42:06
# element=0 inject=replace output=raw amplitude=0.3 amplitude2=0.15
# n_freqs=60 cycles=49 (7 segments x 7 cycles) n_settle=400+2cyc
# fs_nominal=3788 fs_measured=3788.25
# fit K(<=30Hz)=0.6604 +/- 0.0012  tau_meas_ms=1.2161  loop_frames=5.607 (tau*fs_meas + 1 hidden frame)  ph_resid_deg=2.66  mag_flat_rms=0.070
# note: phase EXCLUDES one frame (correlator references phi[n-1]); loop_frames above already adds it back
# config y/tip open-loop plant, coarse bias 2.0/2.0 (beam realigned, matches steering_tuned.json operating point), 32x32 exp250 gain100 bw100, beam-centred ROI via start_x/start_y, tracked 20x20 thr22. Re-bode at the new bias to refresh Ky/tau. Beam now centred so the 07-21 y-clipping (beam parked row 23/32) should be gone; K uses <=30 Hz, tau uses full 5-300 Hz slope.
# freq_Hz mag phase_rad mag_sem phase_sem_rad quality mag2 phase2_rad
74.8787 0.727792 -0.51502 0.00794748 0.00776291 0.999823 0.734642 -0.533908
80.2595 0.72821 -0.543252 0.00260936 0.00617182 0.999879 0.717919 -0.549275
86.0269 0.729649 -0.58369 0.00770268 0.00340719 0.999984 0.732306 -0.581916
92.2088 0.734425 -0.656159 0.00821561 0.0112884 0.999607 0.747833 -0.650817
98.835 0.732917 -0.683048 0.00262444 0.00459111 0.999933 0.728776 -0.672584
105.937 0.74729 -0.751294 0.00398396 0.00714744 0.999826 0.743506 -0.737334
113.55 0.758061 -0.814852 0.00692263 0.0111422 0.999626 0.754832 -0.847858
121.71 0.751635 -0.874227 0.00891796 0.0136296 0.99944 0.767489 -0.906648
130.456 0.742701 -0.958411 0.00551754 0.00690077 0.999832 0.745806 -0.962701
139.83 0.737921 -1.02576 0.00405033 0.00294871 0.99997 0.733135 -1.02325
149.879 0.74505 -1.1151 0.00256898 0.00575757 0.999909 0.737231 -1.10697
160.649 0.721955 -1.2189 0.0118575 0.0205431 0.998747 0.725032 -1.21418
172.193 0.732978 -1.27744 0.00324836 0.00171698 0.99996 0.732477 -1.27585
184.567 0.718858 -1.40675 0.0111314 0.0105627 0.999748 0.72484 -1.42174
197.83 0.725552 -1.5043 0.00187398 0.00162582 0.99998 0.732108 -1.50553
212.046 0.716304 -1.61677 0.00262139 0.00256424 0.999976 0.729295 -1.61723
227.284 0.687526 -1.77225 0.0200194 0.0317335 0.997363 0.695841 -1.76693
243.617 0.706474 -1.95853 0.00323898 0.00467123 0.999945 0.723487 -1.95809
261.123 0.653379 -2.02668 0.00418228 0.00968941 0.99979 0.677551 -2.02445
279.887 0.600311 -2.22727 0.00153426 0.00559609 0.999922 0.629197 -2.21899
300 0.593441 -2.09057 0.00305788 0.00702178 0.999912 0.623732 -2.08126
