# bode_plot v2 2026-08-07 18:40:49
# element=1 inject=replace output=raw amplitude=0.15 amplitude2=0.075
# n_freqs=60 cycles=49 (7 segments x 7 cycles) n_settle=400+2cyc
# fs_nominal=2380 fs_measured=2309.95
# fit K(<=30Hz)=0.4998 +/- 0.0241  tau_meas_ms=0.8502  loop_frames=2.964 (tau*fs_meas + 1 hidden frame)  ph_resid_deg=5.52  mag_flat_rms=0.082
# note: phase EXCLUDES one frame (correlator references phi[n-1]); loop_frames above already adds it back
# config x/tilt open-loop plant through the PARPORT DAC (DAC81404, spi link, mmio, range 0-5 V on a +/-12 V supply), no coarse stage, ch0=y / ch1=x. Drive 2.5 V +/- 100 mV, i.e. 2.4..2.6 V (scale -1.0 V/unit, offset 2.5, amplitude 0.1). 32x32 exp250 gain100 bw100, beam-centred ROI via start_x/start_y, tracked 20x20 thr22. Purpose: derive BOTH Kx and tau for this transport from scratch. tau: expect SHORTER than the piplate-era 5.8 fr, since the ~0.5-1.4 ms serial write is now a ~6.4 us bit-bang. Kx: expect WELL BELOW the old 0.915 -- the fine channel is divided downstream and scale is halved (1.0 vs 2.0 V/unit), so the old value is not a prediction, only an upper bound. K uses <=30 Hz; tau uses the full 5-300 Hz phase slope, so the sweep must run to 300.
# freq_Hz mag phase_rad mag_sem phase_sem_rad quality mag2 phase2_rad
15.75 0.439906 -0.206933 0.0280206 0.0383533 0.995306 0.493255 0.00428432
16.4017 0.461077 -0.133852 0.047442 0.051577 0.992568 0.517612 -0.079227
16.74 0.52263 -0.0794807 0.0347723 0.0651848 0.987419 0.392194 0.030644
18.5864 0.550005 -0.160941 0.0317003 0.0586082 0.989197 0.483503 -0.0692823
20.17 0.417424 -0.166412 0.0619154 0.0519343 0.992519 0.451191 -0.0950035
20.51 0.506031 -0.0684478 0.0632823 0.0427525 0.994467 0.447075 -0.173768
22.421 0.566803 -0.0786734 0.023233 0.0523614 0.991901 0.501767 0.0330657
23.8676 0.464154 -0.0623952 0.016763 0.0343202 0.996471 0.430853 -0.0482427
25.4075 0.457286 -0.120098 0.0196878 0.0264561 0.9979 0.426129 -0.108817
27.0468 0.477423 -0.0300352 0.0141176 0.039294 0.995425 0.45596 -0.0954157
28.7919 0.490584 -0.0693417 0.030326 0.0214217 0.998784 0.448749 0.0122921
30.6495 0.477307 -0.132572 0.0273018 0.0563261 0.990861 0.454701 -0.16262
32.627 0.442101 -0.0921235 0.0187266 0.0324883 0.996904 0.460098 -0.163459
34.732 0.441867 -0.0776141 0.0223815 0.0151902 0.999412 0.433246 -0.0611196
36.9729 0.475364 -0.080453 0.0292541 0.0370941 0.995798 0.48528 -0.077422
39.3584 0.511469 -0.16094 0.0247205 0.0380287 0.995834 0.530878 -0.0778302
41.8978 0.473189 -0.153978 0.0185651 0.0476388 0.993349 0.4683 -0.167716
44.601 0.478259 -0.134656 0.0234158 0.0217549 0.998819 0.494407 -0.133299
47.4786 0.460542 -0.196448 0.013271 0.0286261 0.997673 0.519414 -0.167739
50.5419 0.488118 -0.208437 0.0125525 0.0399657 0.995309 0.45208 -0.142233
53.8028 0.473652 -0.199297 0.0158063 0.0181943 0.999033 0.451135 -0.141904
56.75 0.481551 -0.231818 0.0162087 0.0217057 0.998559 0.41467 -0.258562
60.9695 0.49817 -0.276927 0.0152769 0.0269833 0.997797 0.468921 -0.174115
64.9032 0.469996 -0.269805 0.0161081 0.0100805 0.99968 0.513717 -0.312703
69.0907 0.470742 -0.316079 0.0224075 0.0336837 0.99649 0.466129 -0.298631
73.5484 0.490591 -0.327203 0.0106391 0.0285303 0.997472 0.526909 -0.320222
78.2937 0.485052 -0.35021 0.022638 0.0168339 0.999118 0.573279 -0.347893
84.77 0.467958 -0.391311 0.0198684 0.0251085 0.998222 0.488327 -0.446429
88.7225 0.522637 -0.349687 0.023745 0.019247 0.998978 0.499905 -0.338147
94.4468 0.549469 -0.430651 0.0248652 0.0253359 0.998097 0.455366 -0.318387
100.54 0.562243 -0.468103 0.0271553 0.0253266 0.998051 0.506371 -0.468594
107.027 0.524258 -0.526459 0.0336081 0.0311405 0.996684 0.537294 -0.546052
113.933 0.505007 -0.532866 0.0141057 0.0158995 0.999253 0.512007 -0.593623
121.283 0.506655 -0.617292 0.0236026 0.0177348 0.999521 0.554972 -0.536397
129.109 0.504501 -0.679266 0.0324135 0.0218103 0.998481 0.53005 -0.660718
137.439 0.523461 -0.702403 0.0243073 0.0331924 0.996739 0.51807 -0.661681
146.306 0.534303 -0.80105 0.0198794 0.0218174 0.998337 0.439127 -0.73999
155.746 0.500452 -0.823036 0.0251187 0.0115303 0.999431 0.458303 -0.883014
165.794 0.448177 -0.932271 0.0122958 0.013598 0.999277 0.497062 -0.842262
176.491 0.44894 -0.940456 0.00508604 0.0134028 0.999395 0.480524 -0.948172
187.878 0.514035 -1.02264 0.0245446 0.0123987 0.999795 0.521501 -0.975772
200 0.458066 -1.06926 0.0125028 0.0183174 0.999004 0.418817 -1.06347
