# bode_plot v2 2026-08-07 18:15:55
# element=1 inject=replace output=raw amplitude=0.1 amplitude2=0.05
# n_freqs=60 cycles=49 (7 segments x 7 cycles) n_settle=400+2cyc
# fs_nominal=2380 fs_measured=2309.91
# fit K(<=30Hz)=0.5794 +/- 0.0328  tau_meas_ms=0.7907  loop_frames=2.826 (tau*fs_meas + 1 hidden frame)  ph_resid_deg=3.37  mag_flat_rms=0.116
# note: phase EXCLUDES one frame (correlator references phi[n-1]); loop_frames above already adds it back
# config x/tilt open-loop plant through the PARPORT DAC (DAC81404, spi link, mmio, range 0-5 V on a +/-12 V supply), no coarse stage, ch0=y / ch1=x. Drive 2.5 V +/- 100 mV, i.e. 2.4..2.6 V (scale -1.0 V/unit, offset 2.5, amplitude 0.1). 32x32 exp250 gain100 bw100, beam-centred ROI via start_x/start_y, tracked 20x20 thr22. Purpose: derive BOTH Kx and tau for this transport from scratch. tau: expect SHORTER than the piplate-era 5.8 fr, since the ~0.5-1.4 ms serial write is now a ~6.4 us bit-bang. Kx: expect WELL BELOW the old 0.915 -- the fine channel is divided downstream and scale is halved (1.0 vs 2.0 V/unit), so the old value is not a prediction, only an upper bound. K uses <=30 Hz; tau uses the full 5-300 Hz phase slope, so the sweep must run to 300.
# freq_Hz mag phase_rad mag_sem phase_sem_rad quality mag2 phase2_rad
16.74 0.571537 0.00654676 0.0449186 0.0394537 0.995626 0.514952 0.108321
18.5864 0.591414 -0.0742361 0.0260572 0.0488956 0.993018 0.466151 0.0461027
20.17 0.541995 0.0121946 0.0321801 0.0864601 0.97964 0.545207 -0.0305092
20.51 0.549149 -0.135877 0.0498357 0.0451851 0.994959 0.600648 -0.0816137
22.421 0.589038 -0.121732 0.0588392 0.0795234 0.983334 0.559298 0.0598047
23.8676 0.611142 -0.204304 0.041325 0.0539073 0.990971 0.604902 0.031243
25.4075 0.689355 -0.12088 0.0290544 0.0419366 0.994488 0.596636 -0.0693839
27.0468 0.60741 -0.010678 0.0406598 0.0365857 0.995384 0.683439 0.032602
28.7919 0.550719 -0.0755752 0.0461689 0.0518723 0.990739 0.721389 -0.141027
30.6495 0.524293 -0.150045 0.0279377 0.0732138 0.984504 0.574932 -0.0900709
32.627 0.581393 -0.0624203 0.0397002 0.03348 0.996656 0.586891 -0.164958
34.732 0.592943 -0.1267 0.0340918 0.0373317 0.99569 0.56448 -0.133871
36.9729 0.60384 -0.111628 0.036852 0.0417201 0.995607 0.519721 -0.111032
39.3584 0.670391 -0.105272 0.0495163 0.0319419 0.997049 0.542716 0.052382
41.8978 0.642394 -0.0310259 0.0478748 0.0508372 0.991763 0.669131 -0.0638326
44.601 0.648705 -0.134792 0.0336414 0.0548006 0.991074 0.540813 -0.0849253
47.4786 0.630411 -0.102797 0.0532971 0.0855612 0.978778 0.547112 -0.195336
50.5419 0.63249 -0.116927 0.0280864 0.0318772 0.996874 0.608473 -0.0254918
53.8028 0.636447 -0.20634 0.0326781 0.0230729 0.998517 0.625312 -0.360486
56.75 0.601735 -0.242554 0.0328629 0.0301671 0.997356 0.587187 -0.0455465
60.9695 0.620035 -0.239429 0.0342904 0.0526568 0.992377 0.54409 -0.0661461
64.9032 0.72289 -0.263097 0.0534937 0.0266216 0.998004 0.749804 -0.22327
69.0907 0.647024 -0.248072 0.0302836 0.045198 0.99394 0.595232 -0.263411
73.5484 0.627743 -0.329708 0.0271851 0.0358938 0.996441 0.720211 -0.112672
78.2937 0.609718 -0.287485 0.0486305 0.0524882 0.991997 0.579677 -0.14194
84.77 0.453687 -0.462604 0.0676489 0.128797 0.972386 0.544662 -0.232249
88.7225 0.562844 -0.358221 0.0719048 0.0251365 0.998188 0.624512 -0.282907
94.4468 0.68956 -0.372018 0.0319903 0.0268322 0.997983 0.530114 -0.503031
100.54 0.728609 -0.509747 0.0448604 0.0509467 0.994035 0.570039 -0.371581
107.027 0.702171 -0.463984 0.0469811 0.0304367 0.997085 0.649918 -0.515851
113.933 0.823924 -0.499895 0.0458793 0.034291 0.996114 0.662021 -0.473092
121.283 0.580832 -0.520674 0.0647164 0.068188 0.987135 0.676797 -0.404055
129.109 0.678782 -0.611692 0.0367879 0.0671242 0.987384 0.618769 -0.645042
137.439 0.618184 -0.612719 0.0473539 0.0467271 0.993821 0.610982 -0.612918
146.306 0.67062 -0.663786 0.033551 0.0297297 0.997698 0.608937 -0.75103
155.746 0.56057 -0.747056 0.0677636 0.108442 0.979093 0.651088 -0.7005
165.794 0.584496 -0.871713 0.0427791 0.0553341 0.992564 0.656476 -0.821263
176.491 0.583864 -0.772343 0.0293662 0.0232012 0.998542 0.491329 -0.846442
187.878 0.715142 -0.941606 0.0266365 0.017553 0.999091 0.610636 -0.929196
200 0.59905 -0.944728 0.0825773 0.0252534 0.998219 0.474199 -1.0742
