# bode_plot v2 2026-07-22 12:16:41
# element=1 inject=replace output=raw amplitude=0.2 amplitude2=0.1
# n_freqs=60 cycles=49 (7 segments x 7 cycles) n_settle=400+2cyc
# fs_nominal=3788 fs_measured=3788.25
# fit K(<=30Hz)=0.9133 +/- 0.0020  tau_meas_ms=1.2725  loop_frames=5.820 (tau*fs_meas + 1 hidden frame)  ph_resid_deg=2.01  mag_flat_rms=0.068
# note: phase EXCLUDES one frame (correlator references phi[n-1]); loop_frames above already adds it back
# config x/tilt open-loop plant, coarse bias 2.0/2.0 (beam realigned, matches steering_tuned.json operating point), 32x32 exp250 gain100 bw100, beam-centred ROI via start_x/start_y, tracked 20x20 thr22. Re-bode at the new bias to refresh Kx/tau for the loop retune. K uses <=30 Hz; tau (delay) uses the full 5-300 Hz phase slope, so the sweep must run to 300.
# freq_Hz mag phase_rad mag_sem phase_sem_rad quality mag2 phase2_rad
13.92 0.911233 -0.0787006 0.00679293 0.0072528 0.999842 0.943563 -0.067136
14.1593 0.92216 -0.0745292 0.00694742 0.00882319 0.999766 0.930268 -0.0879648
15.75 0.923736 -0.0850542 0.00829128 0.00671521 0.999862 0.919502 -0.103503
16.2674 0.918004 -0.0875651 0.00533876 0.00861037 0.99978 0.930005 -0.0965307
16.74 0.921708 -0.0871302 0.00448919 0.00780276 0.999817 0.922019 -0.090289
18.67 0.927718 -0.0999276 0.0165358 0.0222396 0.998522 0.942079 -0.105271
20.17 0.95141 -0.11336 0.0393578 0.0393856 0.995571 0.927115 -0.11062
22.01 0.989075 -0.148326 0.0167129 0.0326387 0.996731 0.912349 -0.163783
23.0149 0.939753 -0.0964326 0.0257225 0.0187223 0.998852 0.927681 -0.122063
24.6688 0.937853 -0.148953 0.0109919 0.0037819 0.999958 0.941646 -0.14821
26.4415 0.938638 -0.144593 0.00623461 0.0135088 0.999456 0.938583 -0.158242
28.3416 0.944656 -0.159066 0.00375349 0.00413936 0.999946 0.945403 -0.174896
30.38 0.948003 -0.169379 0.0046331 0.00342894 0.999965 0.951955 -0.181788
32.5612 0.951841 -0.189504 0.00800634 0.00702351 0.999853 0.948616 -0.197557
34.78 0.959453 -0.20281 0.00686133 0.00622372 0.999878 0.969046 -0.214266
37.409 0.9586 -0.223215 0.0077552 0.00553081 0.999908 0.965366 -0.224782
40.0973 0.953927 -0.246702 0.00491005 0.00647031 0.999876 0.98451 -0.241047
42.9787 0.966693 -0.265481 0.00557306 0.00296625 0.999976 0.972591 -0.270906
46.0671 0.97448 -0.288308 0.00535881 0.00598725 0.999895 0.976534 -0.281136
49.3775 0.980467 -0.314441 0.00658929 0.00647994 0.999878 0.976235 -0.317424
52.9258 0.98554 -0.338518 0.00810163 0.0106519 0.999663 0.969405 -0.350242
56.729 0.981809 -0.378256 0.0209443 0.0217814 0.998644 0.990631 -0.364972
60.8056 0.987494 -0.409889 0.0183255 0.0240238 0.998311 0.989657 -0.417769
65.1751 0.998388 -0.442418 0.00728689 0.00376056 0.999958 0.998926 -0.429811
69.8586 1.00493 -0.486157 0.00415068 0.0059865 0.999896 1.00382 -0.474797
74.8787 1.00779 -0.512369 0.00556021 0.00391872 0.999957 1.00074 -0.525596
80.2595 1.00538 -0.570577 0.00329777 0.00972216 0.999712 1.02143 -0.557249
86.0269 1.02378 -0.631357 0.0152015 0.0191429 0.998936 1.00946 -0.620625
92.2088 1.01604 -0.664798 0.00479231 0.00707838 0.999848 1.03477 -0.658751
98.835 1.02121 -0.722227 0.00417377 0.00628043 0.999879 1.02741 -0.726559
105.937 1.01315 -0.786804 0.00541265 0.0106311 0.999674 1.00591 -0.834277
113.55 1.06098 -0.842077 0.00825638 0.00569959 0.999931 1.01517 -0.885498
121.71 1.05019 -0.926941 0.00551884 0.0136205 0.99945 1.03049 -0.939153
130.456 1.04718 -1.00452 0.00491277 0.00450518 0.999926 1.02288 -1.04073
139.83 1.01126 -1.10571 0.00996713 0.0145922 0.999374 1.01471 -1.11416
149.879 1.00495 -1.19159 0.00319333 0.00406642 0.99995 1.00449 -1.20018
160.649 1.00663 -1.28905 0.00264461 0.00444073 0.999946 1.00412 -1.29614
172.193 0.965767 -1.3789 0.0100606 0.0193704 0.998861 0.954954 -1.39743
184.567 0.971713 -1.4312 0.00182592 0.00388878 0.999966 0.96846 -1.44662
197.83 0.983691 -1.56643 0.00309224 0.00761169 0.99983 0.983686 -1.57161
212.046 0.957307 -1.67362 0.00414928 0.00289164 0.999996 0.934518 -1.726
227.284 0.981901 -1.75871 0.00392446 0.00547194 0.999941 0.977143 -1.77805
243.617 0.966485 -1.94483 0.002722 0.00245082 0.999982 0.968539 -1.94535
261.123 0.932603 -2.09081 0.00409407 0.00441871 0.999986 0.88168 -2.11424
279.887 0.910788 -2.24192 0.00392621 0.00556662 0.999899 0.922428 -2.21929
300 0.886308 -2.41254 0.00271404 0.00423538 0.999945 0.903811 -2.38508
