# fs_open=3772.03 fs_closed=3782.37 nfft=4096 open_s=500 closed_s=500 labels=y,x
# start=2026-07-17 12:34:10
# pixel_scale=15.5
# stat 0 -0.0561241 0.0314878 -5.89373e-05 0.0183961
# stat 1 0.121811 0.044448 0.000134086 0.0302621
# config ATTENUATION11 FSP RETEST -- new laser alignment, camera rate, and current Bode plant gains
# config Same continuously adapting full-band FSP as the successful attenuation11 run: broad_order=512, broad_mu=.03, start_delay=2 s, ramp=10 s; no frozen-weights test mode or safety-trip tuning
# config Camera/CoM match steering_tuned.json: 32x32 ROI, exposure 50, gain 100, 20x20 tracked window, threshold 22; coarse offsets 1.95/2.02 V
# config Current Bode plots fsm_bodex_716/fsm_bodey_716 give low-frequency normalized gains Kx=.868 and Ky=.630
# config Loop delay from the bode phase fits (5-300 Hz slope + 1 hidden frame): x 1.484 ms = 5.62 fr, y 1.681 ms = 6.37 fr at 3788 Hz. PER-AXIS delays: y global 6+0.0 (validated), x override 5+0.62 (bode fit; 5x latency runs 21:22-21:26 give departure 1.06 ms / 50% 1.32 ms = 5.00 fr every run). Departure-latency 4.02 fr was 1.6-2.3 fr short and caused the 310 Hz spiral of 07-16 20:55
# config All remaining observer and modal parameters match attenuation11; output is reported at 15.5 px per normalized unit
# config refs: Kulcsar 2006 / Petit 2008 / Meimon 2010 / Correia 2010
# freq_Hz psd_open_0 psd_closed_0 atten_dB_0 psd_open_1 psd_closed_1 atten_dB_1
139.438 4.64843e-08 2.71178e-07 7.65948 1.6513e-07 5.71609e-07 5.39274
140.361 3.66414e-08 2.35187e-07 8.07441 1.52298e-07 3.68146e-07 3.83327
141.285 3.89634e-08 1.69783e-07 6.39239 2.11259e-07 4.25091e-07 3.03667
142.208 1.30778e-07 1.5879e-07 0.842873 8.03323e-07 6.94e-07 -0.63531
143.132 1.81724e-07 2.31165e-07 1.04509 1.0828e-06 1.12017e-06 0.147356
144.055 6.31377e-08 1.48407e-07 3.71166 2.90587e-07 6.32089e-07 3.37502
144.978 4.15742e-08 1.5345e-07 5.67143 1.58774e-07 5.78655e-07 5.61641
145.902 2.80403e-08 2.55645e-07 9.59854 1.30159e-07 6.54162e-07 7.01209
146.825 2.33558e-08 3.16635e-07 11.3216 1.23939e-07 9.29704e-07 8.75135
147.749 2.42572e-08 3.23187e-07 11.2461 1.22024e-07 1.07561e-06 9.45211
148.672 2.84739e-08 3.89074e-07 11.3558 1.0187e-07 1.18836e-06 10.669
149.596 2.72998e-08 4.46027e-07 12.132 7.68927e-08 1.28243e-06 12.2215
150.519 2.16685e-08 5.01489e-07 13.6443 5.63226e-08 1.42643e-06 14.0357
151.442 1.65529e-08 3.68334e-07 13.4737 4.12192e-08 1.74419e-06 16.2649
152.366 1.38656e-08 2.87052e-07 13.1602 3.63834e-08 1.17827e-06 15.1034
153.289 1.47706e-08 2.5384e-07 12.3516 4.53135e-08 1.19041e-06 14.1947
154.213 1.17736e-08 3.41395e-07 14.6235 3.33362e-08 1.22353e-06 15.647
155.136 1.00313e-08 4.93526e-07 16.9195 2.67949e-08 1.30939e-06 16.8901
156.06 1.24077e-08 4.94476e-07 16.0045 3.35476e-08 1.42191e-06 16.2721
156.983 1.37927e-08 5.3444e-07 15.8825 3.97665e-08 1.76621e-06 16.4753
157.906 8.91474e-09 4.38911e-07 16.9227 2.95013e-08 1.25025e-06 16.2716
158.83 7.90962e-09 3.27927e-07 16.1762 2.88342e-08 7.65841e-07 14.2423
159.753 7.63484e-09 2.4804e-07 15.1172 2.70186e-08 6.26922e-07 13.6555
160.677 7.53896e-09 1.66466e-07 13.4401 2.47228e-08 5.46303e-07 13.4434
161.6 1.74103e-08 1.63809e-07 9.73532 3.46685e-08 5.17819e-07 11.7424
162.524 5.81109e-08 2.66947e-07 6.62167 8.50557e-08 1.09565e-06 11.0997
163.447 2.85114e-08 2.86545e-07 10.0217 4.65249e-08 1.35674e-06 14.6481
164.37 1.16357e-08 1.79871e-07 11.8917 2.28942e-08 6.63694e-07 14.6224
165.294 1.31052e-08 2.08118e-07 12.0087 2.07043e-08 8.56357e-07 16.166
166.217 1.50367e-08 2.11802e-07 11.4878 2.07411e-08 9.00791e-07 16.3779
167.141 1.45234e-08 2.60506e-07 12.5375 1.75244e-08 9.03227e-07 17.1215
168.064 1.42528e-08 2.71873e-07 12.8047 1.61399e-08 9.77471e-07 17.822
168.988 1.32146e-08 2.4894e-07 12.7504 1.47308e-08 8.52008e-07 17.6222
169.911 2.92278e-08 2.32292e-07 9.00238 2.93828e-08 7.33574e-07 13.9735
170.834 6.07859e-08 2.46018e-07 6.07164 5.83712e-08 8.51815e-07 11.6415
171.758 4.94452e-08 1.79827e-07 5.60732 4.21181e-08 7.51145e-07 12.5126
172.681 5.94141e-08 1.28797e-07 3.36015 4.96301e-08 6.57731e-07 11.223
173.605 3.57178e-08 1.41828e-07 5.98878 7.79283e-08 7.23261e-07 9.676
174.528 2.74626e-08 1.67128e-07 7.84307 9.83899e-08 8.34063e-07 9.28248
175.452 1.67391e-08 1.68188e-07 10.0206 1.08326e-07 9.24077e-07 9.30977
176.375 1.24982e-08 1.97524e-07 11.9877 6.55144e-08 8.29997e-07 11.0274
177.298 1.21822e-08 2.55005e-07 13.2082 5.84181e-08 9.89842e-07 12.2902
178.222 6.72251e-09 2.44037e-07 15.5993 3.40971e-08 1.01687e-06 14.7455
179.145 8.96592e-09 2.51783e-07 14.4843 4.9548e-08 8.18175e-07 12.1782
180.069 6.20571e-09 2.3056e-07 15.6999 2.80385e-08 7.2178e-07 14.1065
180.992 3.96384e-09 2.71293e-07 18.3532 1.42297e-08 7.88034e-07 17.4335
181.916 3.36023e-09 2.77364e-07 19.1668 1.3001e-08 7.99463e-07 17.8882
182.839 2.95694e-09 3.73252e-07 21.0116 1.05929e-08 8.21311e-07 18.8949
183.762 2.58044e-09 4.78768e-07 22.6843 8.88081e-09 7.35799e-07 19.1831
184.686 2.32478e-09 4.06232e-07 22.4239 8.13529e-09 7.6424e-07 19.7286
185.609 2.25327e-09 2.70914e-07 20.8002 8.21851e-09 6.34021e-07 18.8731
186.533 2.47976e-09 3.24911e-07 21.1735 8.81073e-09 7.29818e-07 19.182
187.456 2.48241e-09 4.69178e-07 22.7646 8.38189e-09 5.71407e-07 18.336
188.38 2.46285e-09 3.79704e-07 21.8801 8.60256e-09 5.67114e-07 18.1904
189.303 2.10703e-09 3.26053e-07 21.8962 7.26194e-09 6.06471e-07 19.2176
190.227 1.98873e-09 3.48279e-07 22.4335 6.482e-09 5.39614e-07 19.2037
191.15 1.82356e-09 3.74045e-07 23.12 6.08589e-09 5.22298e-07 19.3359
192.073 1.69183e-09 4.05648e-07 23.7979 5.8346e-09 5.32728e-07 19.6049
192.997 1.58413e-09 4.66244e-07 24.6882 5.17531e-09 5.2425e-07 20.056
193.92 1.5916e-09 5.01208e-07 24.9818 5.04899e-09 5.81392e-07 20.6126
194.844 1.49398e-09 4.97857e-07 25.2276 4.99e-09 5.20972e-07 20.1871
195.767 1.45639e-09 4.54397e-07 24.9416 4.46183e-09 4.77368e-07 20.2934
196.691 1.32246e-09 3.72715e-07 24.5 4.10713e-09 4.5296e-07 20.4252
197.614 1.27784e-09 3.92745e-07 24.8763 3.91012e-09 3.65364e-07 19.7054
198.537 1.37306e-09 3.94503e-07 24.5836 3.70152e-09 3.27337e-07 19.4661
199.461 1.52249e-09 3.70243e-07 23.8593 3.42076e-09 4.34957e-07 21.0432
200.384 1.52889e-09 3.8794e-07 24.0439 3.38098e-09 4.82634e-07 21.5458
201.308 1.71041e-09 3.8535e-07 23.5276 3.48503e-09 4.11749e-07 20.7243
202.231 2.09028e-09 3.01501e-07 21.5909 3.57585e-09 2.65606e-07 18.7086
203.155 2.17983e-09 3.16265e-07 21.6163 3.28374e-09 2.63799e-07 19.049
204.078 2.81422e-09 2.96734e-07 20.2301 3.193e-09 2.75488e-07 19.359
205.001 4.81782e-09 3.01832e-07 17.9691 3.1033e-09 2.63074e-07 19.2825
205.925 6.0722e-09 3.06543e-07 17.0314 3.14545e-09 2.23002e-07 18.5063
206.848 4.36084e-09 2.88575e-07 18.2069 2.96284e-09 2.57938e-07 19.3981
207.772 2.94886e-09 3.23008e-07 20.3956 2.81363e-09 3.49532e-07 20.9422
208.695 2.36389e-09 2.4473e-07 20.1506 2.72245e-09 3.21908e-07 20.7277
209.619 1.68814e-09 2.64145e-07 21.9443 2.58368e-09 1.93544e-07 18.7454
210.542 1.27681e-09 2.66223e-07 23.1912 2.49709e-09 2.12353e-07 19.2962
211.465 1.106e-09 3.32146e-07 24.7757 2.50668e-09 2.81603e-07 20.5054
212.389 1.1751e-09 3.70895e-07 24.9917 2.48832e-09 3.94745e-07 22.0041
213.312 1.61814e-09 3.28931e-07 23.0809 2.53713e-09 4.81195e-07 22.7798
214.236 1.69379e-09 3.2794e-07 22.8694 2.49131e-09 3.90785e-07 21.9551
215.159 2.07535e-09 4.24084e-07 23.1036 2.39674e-09 3.69204e-07 21.8764
216.083 2.05596e-09 3.54691e-07 22.3684 2.25467e-09 2.72638e-07 20.825
217.006 2.01122e-09 3.64883e-07 22.587 2.34867e-09 2.70493e-07 20.6133
217.929 1.9635e-09 3.33834e-07 22.305 2.32361e-09 2.5713e-07 20.4399
