# fs_open=2309.76 fs_closed=2309.83 nfft=4096 open_s=199.999 closed_s=200 labels=y,x
# freq_Hz psd_open_0 psd_closed_0 atten_dB_0 psd_open_1 psd_closed_1 atten_dB_1
62.0316 1.55671e-07 1.62179e-07 0.177892 1.12942e-06 1.61321e-06 1.54837
62.5955 1.31159e-07 1.44379e-07 0.417043 1.04832e-06 1.45739e-06 1.43079
63.1594 1.17936e-07 1.33986e-07 0.554131 9.24826e-07 1.28165e-06 1.4171
63.7234 1.20271e-07 1.55928e-07 1.12763 8.99574e-07 1.31836e-06 1.65999
64.2873 1.28893e-07 1.53642e-07 0.762802 8.83261e-07 1.37024e-06 1.90708
64.8512 1.00811e-07 1.28897e-07 1.06734 7.76601e-07 1.36604e-06 2.45267
65.4151 7.8605e-08 1.1174e-07 1.52758 7.1823e-07 1.20658e-06 2.25294
65.9791 6.58431e-08 9.52692e-08 1.60443 6.59371e-07 1.09326e-06 2.19595
66.543 5.22688e-08 8.85626e-08 2.29008 5.34942e-07 1.09356e-06 3.10535
67.1069 5.41132e-08 7.60154e-08 1.47598 5.55134e-07 9.25092e-07 2.21787
67.6708 6.07807e-08 7.72311e-08 1.04026 5.83237e-07 8.56913e-07 1.67092
68.2347 5.7326e-08 8.20542e-08 1.55749 5.88542e-07 8.61023e-07 1.65237
68.7987 4.77499e-08 8.30889e-08 2.4057 4.98198e-07 7.69154e-07 1.88612
69.3626 4.43374e-08 7.76042e-08 2.43115 4.26046e-07 6.93622e-07 2.11666
69.9265 4.76356e-08 8.61458e-08 2.57302 4.79065e-07 6.988e-07 1.63959
70.4904 4.70033e-08 7.59068e-08 2.08153 4.78856e-07 7.06721e-07 1.69043
71.0544 4.74157e-08 6.96975e-08 1.67295 4.18604e-07 6.04304e-07 1.59452
71.6183 3.95575e-08 8.12444e-08 3.12564 3.81225e-07 7.60699e-07 3.00031
72.1822 4.13545e-08 8.36633e-08 3.06012 4.16767e-07 8.41943e-07 3.05389
72.7461 4.30672e-08 7.82496e-08 2.59335 4.08046e-07 7.6667e-07 2.73899
73.3101 4.01971e-08 8.29541e-08 3.14643 3.85338e-07 6.91686e-07 2.54067
73.874 3.73263e-08 7.74781e-08 3.17165 4.17689e-07 5.96216e-07 1.54551
74.4379 4.61807e-08 9.82164e-08 3.27724 4.065e-07 5.94473e-07 1.65071
75.0018 5.58535e-08 1.27377e-07 3.58041 3.54097e-07 5.40124e-07 1.83371
75.5658 4.70773e-08 1.20017e-07 4.06432 3.00017e-07 5.25161e-07 2.43147
76.1297 5.16674e-08 1.34719e-07 4.16212 3.43188e-07 5.24409e-07 1.84138
76.6936 1.30485e-07 3.21368e-07 3.91444 4.14847e-07 5.41917e-07 1.16044
77.2575 2.05736e-07 4.3598e-07 3.26157 5.40557e-07 6.40031e-07 0.733595
77.8214 1.13643e-07 2.20095e-07 2.87068 5.03107e-07 4.95532e-07 -0.0658865
78.3854 1.68749e-07 4.12248e-07 3.87918 6.73842e-07 7.97853e-07 0.73365
78.9493 1.9616e-07 5.35602e-07 4.36233 8.71912e-07 1.24358e-06 1.54202
79.5132 9.74365e-08 2.71696e-07 4.45361 7.29133e-07 1.08093e-06 1.70993
80.0771 9.85137e-08 2.53467e-07 4.10425 7.59014e-07 9.53921e-07 0.992623
80.6411 8.4212e-08 2.44084e-07 4.62165 8.46584e-07 1.23041e-06 1.62381
81.205 9.48373e-08 3.00501e-07 5.00867 1.21844e-06 1.79433e-06 1.681
81.7689 6.18311e-08 1.8596e-07 4.78211 9.71544e-07 1.39287e-06 1.56449
82.3328 4.39476e-08 1.17082e-07 4.25554 9.25814e-07 1.27896e-06 1.40335
82.8968 4.42858e-08 1.26281e-07 4.55074 1.64712e-06 2.81841e-06 2.3328
83.4607 4.39501e-08 1.61929e-07 5.66364 4.12883e-06 6.95972e-06 2.26765
84.0246 3.96205e-08 1.45644e-07 5.65373 5.29036e-06 7.89892e-06 1.74083
84.5885 3.40932e-08 1.12119e-07 5.17009 2.56739e-06 3.49685e-06 1.34186
85.1525 3.05537e-08 1.03974e-07 5.31862 1.01989e-06 1.50399e-06 1.68695
85.7164 2.98031e-08 1.26524e-07 6.27912 5.71696e-07 1.05243e-06 2.65028
86.2803 3.16524e-08 1.30231e-07 6.14309 3.90511e-07 8.01465e-07 3.12251
86.8442 5.15647e-08 2.16786e-07 6.23679 4.99317e-07 8.58567e-07 2.35398
87.4081 9.55051e-08 3.83018e-07 6.03193 7.99024e-07 1.25802e-06 1.97129
87.9721 4.94271e-08 1.8683e-07 5.77481 4.14403e-07 6.00699e-07 1.61233
88.536 3.67354e-08 1.4728e-07 6.0306 2.81923e-07 5.32525e-07 2.7621
89.0999 3.63237e-08 1.59143e-07 6.41599 2.43296e-07 5.133e-07 3.24236
89.6638 3.66079e-08 1.45664e-07 5.99778 2.34814e-07 4.71294e-07 3.02569
90.2278 3.62494e-08 1.73287e-07 6.79464 2.08478e-07 4.27139e-07 3.11508
90.7917 3.58378e-08 1.49404e-07 6.20022 2.21113e-07 4.36031e-07 2.94902
91.3556 3.22066e-08 1.26589e-07 5.94453 1.9633e-07 4.6806e-07 3.77314
91.9195 2.91414e-08 1.32011e-07 6.561 1.92595e-07 4.6321e-07 3.81133
92.4835 2.86948e-08 1.48967e-07 7.15288 2.19854e-07 4.93653e-07 3.51288
93.0474 3.0137e-08 1.62498e-07 7.31748 2.10586e-07 5.2981e-07 4.00691
93.6113 3.46873e-08 1.81502e-07 7.1871 2.33546e-07 6.25622e-07 4.27941
94.1752 3.92366e-08 2.10543e-07 7.29649 2.42332e-07 6.55936e-07 4.3245
