# fsp full-band predictor weights saved 2026-07-31 15:26:31
# broad_order=512 broad_mu=0.03 broad_lp=5 broad_gd=2 fs=3788
# horizon y 2+0.62 / x 2+0.76 frames; K y 3.646 / x 4.05
# frames closed=441936; ||w|| y 0.615015 / x 0.716476; ||w_next|| y 0.618784 / x 0.657298
# freeze_closed=false init=zeros (cold start)
# reload with "wiener_file", but ONLY into a run with the same broad_order, horizon, broad_lp and drift_tau
# index y_w y_w_next x_w x_w_next
238 -0.00048852804833266741 -0.00017253266941293755 -0.0065050716381648424 -0.0075528835041575532
239 0.00013531599445629596 0.0004863650606639398 -0.0060881402258007311 -0.0071410069022806626
240 0.00085898541415166429 0.0011784302610745065 -0.0055529860678959131 -0.0066851485687574683
241 0.0014929296850497223 0.0019037885590338583 -0.0049664351673814793 -0.0061570684474477879
242 0.0020184903704620612 0.0022880556745534901 -0.0044350562856416559 -0.0059962081338197342
243 0.0021433549526202614 0.0024748720141850862 -0.0043722893122627501 -0.0061177593941595535
244 0.0020754895938228574 0.0025444750835565597 -0.0046298979302766118 -0.0061443093997151131
245 0.0019299731638371908 0.0027062735146324754 -0.0047973120752342908 -0.0057278840765441919
246 0.0019311501855083526 0.0029411284690876358 -0.0045440420013426325 -0.0048183946802805074
247 0.0021374019621428547 0.0034854115802272949 -0.0036745625845725364 -0.0031232300908860516
248 0.002717490804505581 0.0042323125672136756 -0.0019733961307852417 -0.00068885402234349264
249 0.0035240592211860781 0.0051027269982643723 0.00034819337163015954 0.0019690074588163734
250 0.0044465815044597255 0.0058185949202003828 0.0027390318071498546 0.0043509123930112071
251 0.005191744714107928 0.0062002629080615632 0.0047498692935609077 0.0063856255723928326
252 0.0055309038240207451 0.00595710867572272 0.0062876241642747556 0.0076518892022247233
253 0.0052053618033418387 0.0049265941990780313 0.0069713722193456094 0.007949942057570672
254 0.0040796137111640861 0.0030937065709844744 0.0068125716826538691 0.0076759045827847414
255 0.0021893135910987958 0.0007497857398036169 0.0062457054652032065 0.0071568241154656449
256 -0.0001283292294091502 -0.0017529998267356659 0.0055398918285063208 0.0062796903906010117
257 -0.0024802801294642324 -0.0040965782159428686 0.0046492834378796056 0.0055042910128468049
258 -0.0045294544603389905 -0.0057276697034439692 0.0040550029678489662 0.0052666897223524259
259 -0.0057556384208115327 -0.0062959749307854368 0.0039914954151207827 0.0053621087414064067
260 -0.0058851416491331543 -0.0058720331506910538 0.0041939525841626652 0.0057621779896072992
261 -0.0050747439282507198 -0.0045635417436124277 0.0047297817062851837 0.0065345098027477797
262 -0.0034746548437738921 -0.0023292701236552714 0.0055475615095095503 0.0073992080387518004
263 -0.0011516469844632326 0.00034618255622753631 0.0062945337688361004 0.0079123114048526063
264 0.0013948480214040397 0.0028420737000810583 0.0066625599539255845 0.0080746778994945125
265 0.00360095910753054 0.0049553199627295598 0.0066922728576801161 0.0076295120923971791
266 0.0053124351881731133 0.0063845271620724771 0.0060713439801407905 0.0066844253880867692
267 0.0062149411576769365 0.0067977581380568985 0.0049899954895220641 0.0056286067704694985
268 0.0061252466415980663 0.0061557974545909354 0.0039546486291220338 0.0049809498593730945
269 0.0051008362131692584 0.0048950905100675086 0.0034339163818024997 0.0048407509061712617
270 0.0036035445335641076 0.0030772376827933475 0.0035330063730243536 0.0053941700688667103
271 0.0017271582312392523 0.0010537511224053694 0.0043657393707980914 0.0064821809185588164
272 -0.00013135835968646552 -0.00069947202813125311 0.0056524058200742048 0.0077895543096764526
273 -0.0015594301585596523 -0.0017814469329544727 0.0069317896764960656 0.0089377470314588835
