# fs_open=2309.82 fs_closed=2309.86 nfft=4096 open_s=499.999 closed_s=499.999 labels=y,x
# start=2026-07-14 10:48:04
# pixel_scale=31.5
# stat 0 0.0867074 0.0139167 3.63794e-07 0.00801978
# stat 1 -0.262877 0.0187217 -1.19091e-06 0.0126935
# config 100, 500, 100, 500, 4096: camera ASI290MM 64x64, ROI start (920,488), ~2310 Hz loop
# config pid: integrator-only (p=py=d=0), i=680 iy=500, units=minmax (fine bode 2026-07-14 @ bias 2.52/1.62: Kx=0.427 Ky=0.300, tau_loop=1.81 ms; fc_x=46 Hz PM 60, fc_y=24 Hz PM 75)
# config lines x=[9.59,12.41,21.43,25.38,35.53,58.08,84.02] gain=[40,40,60,40,30,20,15]
# config linesy=[5.64,21.43,29.32,58.08] gainy=[50,20,20,15]
# config phases=default(-360*f*line_delay), line_delay=0.0018 (=tau_loop)
# config kalman: order=80 horizon=5 mu=0.03 gain=1.0 gainy=0 ramp=10
# config piplate: fine ch0(+2)/ch1(-2), coarse bias 2.55/1.65 (bode @ 2.52/1.62), baud 460800
# freq_Hz psd_open_0 psd_closed_0 atten_dB_0 psd_open_1 psd_closed_1 atten_dB_1
62.0322 4.18733e-08 9.87039e-08 3.72397 8.03314e-08 2.37702e-07 4.71147
62.5962 4.21391e-08 9.71363e-08 3.62696 6.18702e-08 2.35716e-07 5.80908
63.1601 4.24883e-08 8.67623e-08 3.10062 5.50234e-08 2.24638e-07 6.10936
63.724 4.31904e-08 1.12423e-07 4.15468 6.15033e-08 2.81143e-07 6.60029
64.288 4.09248e-08 1.14243e-07 4.45845 5.80814e-08 2.99564e-07 7.12452
64.8519 2.79286e-08 7.85484e-08 4.49088 4.36845e-08 2.37181e-07 7.34754
65.4158 2.11574e-08 7.51448e-08 5.50437 4.24794e-08 2.59283e-07 7.85595
65.9797 1.50344e-08 7.16491e-08 6.78126 3.74549e-08 2.99124e-07 9.02343
66.5437 1.27768e-08 6.56484e-08 7.108 3.67304e-08 2.97328e-07 9.0821
67.1076 1.16592e-08 5.20389e-08 6.4966 3.48312e-08 2.49547e-07 8.55183
67.6715 1.14331e-08 5.23383e-08 6.60656 3.41843e-08 2.55479e-07 8.73529
68.2355 1.08577e-08 5.8156e-08 7.28856 3.19832e-08 2.59645e-07 9.09458
68.7994 1.01791e-08 5.28498e-08 7.15333 2.88966e-08 2.48145e-07 9.33858
69.3633 1.01035e-08 5.21265e-08 7.12588 2.45887e-08 2.46018e-07 10.0023
69.9273 1.05503e-08 4.85554e-08 6.62972 2.3779e-08 2.29413e-07 9.84424
70.4912 8.27967e-09 4.45411e-08 7.30747 2.10195e-08 2.31332e-07 10.4161
71.0551 6.8585e-09 4.60159e-08 8.26679 2.04513e-08 2.34839e-07 10.6005
71.619 6.28767e-09 4.486e-08 8.5337 2.08685e-08 2.29132e-07 10.4059
72.183 6.45635e-09 4.81494e-08 8.72604 2.43841e-08 2.46486e-07 10.0469
72.7469 7.97564e-09 5.52238e-08 8.4036 3.18881e-08 2.93028e-07 9.6328
73.3108 9.31903e-09 4.79349e-08 7.11281 2.76672e-08 2.31324e-07 9.22254
73.8748 1.29289e-08 4.84708e-08 5.73918 2.55038e-08 1.94004e-07 8.81205
74.4387 2.09265e-08 5.54883e-08 4.23504 3.12025e-08 1.96319e-07 7.98774
75.0026 2.80508e-08 7.03599e-08 3.99379 3.37958e-08 2.17368e-07 8.08332
75.5665 2.47107e-08 7.12078e-08 4.59643 2.78678e-08 2.0805e-07 8.73065
76.1305 2.82681e-08 7.30333e-08 4.12223 2.84065e-08 1.82101e-07 8.06894
76.6944 5.83707e-08 1.51843e-07 4.15199 5.81992e-08 2.55154e-07 6.41886
77.2583 1.32009e-07 3.05993e-07 3.65109 1.26788e-07 3.86155e-07 4.83685
77.8223 6.97689e-08 1.52828e-07 3.40541 9.89017e-08 2.60018e-07 4.198
78.3862 1.20219e-07 2.57794e-07 3.31299 2.63465e-07 4.88236e-07 2.67907
78.9501 1.62979e-07 3.54251e-07 3.3718 4.23192e-07 7.54157e-07 2.50925
79.5141 5.14091e-08 1.31771e-07 4.08779 2.36114e-07 4.25703e-07 2.55984
80.078 3.27631e-08 9.33504e-08 4.54732 2.24946e-07 3.85459e-07 2.339
80.6419 3.72499e-08 1.06742e-07 4.57209 4.62327e-07 7.56784e-07 2.14023
81.2058 6.8712e-08 1.66152e-07 3.83474 1.22668e-06 1.70743e-06 1.43612
81.7698 3.97917e-08 1.08153e-07 4.34245 1.05951e-06 1.39992e-06 1.20999
82.3337 1.73777e-08 6.01238e-08 5.39055 7.77644e-07 1.18047e-06 1.81274
82.8976 1.45348e-08 7.26792e-08 6.99 1.57693e-06 5.28159e-06 5.24952
83.4616 1.79632e-08 8.95703e-08 6.9778 4.19097e-06 1.71494e-05 6.11933
84.0255 1.66401e-08 5.38242e-08 5.0982 5.46254e-06 7.42043e-06 1.33035
84.5894 1.04755e-08 4.30885e-08 6.14187 2.83136e-06 6.96697e-07 -6.08951
85.1533 9.23458e-09 5.001e-08 7.3364 1.09539e-06 5.05807e-07 -3.35584
85.7173 1.0525e-08 4.63162e-08 6.4351 4.85713e-07 3.20743e-07 -1.80222
86.2812 1.227e-08 4.57135e-08 5.71199 2.4351e-07 2.37536e-07 -0.107865
86.8451 2.95249e-08 9.36559e-08 5.01346 2.79768e-07 3.21859e-07 0.608668
